url,name,address,phone,website,latitude,longitude,working_hours,rating,reviews_count
https://2gis.am/yerevan/firm/70000001084080831?stat=eyJwYXJlbnRUYWJJZCI6ImIzMzllZTg3LWZlN2UtNDE5Yi1iMDk0LWU2YjFhOTA2ZThiNyIsImZvcmtFdmVudE9yZGluYWwiOjQzLCJ1aUVsZW1lbnQiOnsibmFtZSI6InBsYWNlQ2FyZE1pbmkiLCJvd25lck5hbWUiOiJzZWFyY2hSZXN1bHRzTGlzdCIsInBvc2l0aW9uIjoxfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDg0MDgwODMxIiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJoeV9BTSIsInNlZ21lbnRJZCI6IjI1MyJ9fSwiYmVzdEtleXdvcmQiOiJDYWZlIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo0NC41MDg4OTMsImxhdCI6NDAuMTgzMX0sInJlbGV2YW5jZSI6MTAuMzk4MTcyMzc4NTQwMDM5LCJhZHNTZWFyY2giOnRydWUsIm1haW5SdWJyaWMiOiIxMTI2NTgiLCJpc0RlbGV0ZWQiOmZhbHNlLCJvcmciOiI3MDAwMDAwMTA4NDA4MDgzMCIsImNvbnRleHRSdWJyaWMiOiIxNjEiLCJoYXNNb2RlbCI6ZmFsc2UsInJlc3VsdENsYXNzIjoyLCJwb3NpdGlvbiI6MX0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjM5OCwic2VhcmNoSGFzaCI6ImE1NTg0N2YwLWY0NGItNDJjMi1iNjczLTJmMDM0MmRjODI3NSIsInR5cG9Db3JyZWN0ZWQiOnRydWUsInNlYXJjaFR5cGUiOjIsImZpcnN0UmVzdWx0Q2xhc3MiOjIsImNvbnRleHRSdWJyaWNzIjpbIjE2MSJdLCJoYXNHZW9SZXN0cmljdGlvbiI6ZmFsc2UsInBhcnRpYWxSZXN1bHQiOmZhbHNlLCJhZHZlcnRpc2VycyI6W3sib3JnIjoiNzAwMDAwMDEwODQwODA4MzAiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA5MDA4Nzk0NiIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg0MDMyNzU1IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODQ0MTUyMDAiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA5NzQ4OTc0NSIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDk1MzkxODgwIiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODY1NTYxODgiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NTc5NzkzNCIsImNvbnRleHRSdWJyaWMiOiIxNjEifV0sIm91dHZpZXdwb3J0IjpbeyJsYXQiOjQwLjIwMDc4NywibG9uIjo0NC40MDQwMzl9LHsibGF0Ijo0MC4xMTI3MjUsImxvbiI6NDQuNDA0MDM5fSx7ImxhdCI6NDAuMTEyNzI1LCJsb24iOjQ0LjU3OTgyfSx7ImxhdCI6NDAuMjAwNzg3LCJsb24iOjQ0LjU3OTgyfV0sInNlYXJjaFNlZ21lbnRJZCI6IjI1MyIsInJ0d1ZlcnNpb24iOiIiLCJtYXhSZWxldmFuY2UiOjMwLjAwNzA4MDA3ODEyNX19,Patrick՛s Pastry,,Ամրագրել սեղան,,,,,,
https://2gis.am/yerevan/firm/70000001088928304?stat=eyJwYXJlbnRUYWJJZCI6ImIzMzllZTg3LWZlN2UtNDE5Yi1iMDk0LWU2YjFhOTA2ZThiNyIsImZvcmtFdmVudE9yZGluYWwiOjQzLCJ1aUVsZW1lbnQiOnsibmFtZSI6InBsYWNlQ2FyZE1pbmkiLCJvd25lck5hbWUiOiJzZWFyY2hSZXN1bHRzTGlzdCIsInBvc2l0aW9uIjoyfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDg4OTI4MzA0IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJoeV9BTSIsInNlZ21lbnRJZCI6IjI1MyJ9fSwiYmVzdEtleXdvcmQiOiJDYWZlIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo0NC41MDY1NDUsImxhdCI6NDAuMTkwODk3fSwiaHlicmlkRW50aXRpZXMiOlt7ImlkIjoiNzAwMzAwNzY3NDg0NDc4NzUiLCJ0eXBlIjoiYnVpbGRpbmcifV0sInJlbGV2YW5jZSI6NC44MTgyNjg3NzU5Mzk5NDEsImFkc1NlYXJjaCI6dHJ1ZSwibWFpblJ1YnJpYyI6IjE2MSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDkwMDg3OTQ2IiwiY29udGV4dFJ1YnJpYyI6IjE2MSIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjoyfSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6Mzk4LCJzZWFyY2hIYXNoIjoiYTU1ODQ3ZjAtZjQ0Yi00MmMyLWI2NzMtMmYwMzQyZGM4Mjc1IiwidHlwb0NvcnJlY3RlZCI6dHJ1ZSwic2VhcmNoVHlwZSI6MiwiZmlyc3RSZXN1bHRDbGFzcyI6MiwiY29udGV4dFJ1YnJpY3MiOlsiMTYxIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTA4NDA4MDgzMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDkwMDg3OTQ2IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODQwMzI3NTUiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NDQxNTIwMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDk3NDg5NzQ1IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTUzOTE4ODAiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NjU1NjE4OCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg1Nzk3OTM0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9XSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NDAuMjAwNzg3LCJsb24iOjQ0LjQwNDAzOX0seyJsYXQiOjQwLjExMjcyNSwibG9uIjo0NC40MDQwMzl9LHsibGF0Ijo0MC4xMTI3MjUsImxvbiI6NDQuNTc5ODJ9LHsibGF0Ijo0MC4yMDA3ODcsImxvbiI6NDQuNTc5ODJ9XSwic2VhcmNoU2VnbWVudElkIjoiMjUzIiwicnR3VmVyc2lvbiI6IiIsIm1heFJlbGV2YW5jZSI6MzAuMDA3MDgwMDc4MTI1fX0%3D,Achajour,,Զանգ,,,,,,
https://2gis.am/yerevan/firm/70000001084032756?stat=eyJwYXJlbnRUYWJJZCI6ImIzMzllZTg3LWZlN2UtNDE5Yi1iMDk0LWU2YjFhOTA2ZThiNyIsImZvcmtFdmVudE9yZGluYWwiOjQzLCJ1aUVsZW1lbnQiOnsibmFtZSI6InBsYWNlQ2FyZE1pbmkiLCJvd25lck5hbWUiOiJzZWFyY2hSZXN1bHRzTGlzdCIsInBvc2l0aW9uIjozfSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDg0MDMyNzU2IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJoeV9BTSIsInNlZ21lbnRJZCI6IjI1MyJ9fSwiYmVzdEtleXdvcmQiOiJDYWZlIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo0NC41MDkwNiwibGF0Ijo0MC4xODU0ODJ9LCJyZWxldmFuY2UiOjEwLjk3ODQ5MDgyOTQ2Nzc3MywiYWRzU2VhcmNoIjp0cnVlLCJtYWluUnVicmljIjoiMTYxIiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODQwMzI3NTUiLCJjb250ZXh0UnVicmljIjoiMTYxIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjN9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjozOTgsInNlYXJjaEhhc2giOiJhNTU4NDdmMC1mNDRiLTQyYzItYjY3My0yZjAzNDJkYzgyNzUiLCJ0eXBvQ29ycmVjdGVkIjp0cnVlLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjEiXSwiaGFzR2VvUmVzdHJpY3Rpb24iOmZhbHNlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwiYWR2ZXJ0aXNlcnMiOlt7Im9yZyI6IjcwMDAwMDAxMDg0MDgwODMwIiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTAwODc5NDYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NDAzMjc1NSIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg0NDE1MjAwIiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTc0ODk3NDUiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA5NTM5MTg4MCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg2NTU2MTg4IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODU3OTc5MzQiLCJjb250ZXh0UnVicmljIjoiMTYxIn1dLCJvdXR2aWV3cG9ydCI6W3sibGF0Ijo0MC4yMDA3ODcsImxvbiI6NDQuNDA0MDM5fSx7ImxhdCI6NDAuMTEyNzI1LCJsb24iOjQ0LjQwNDAzOX0seyJsYXQiOjQwLjExMjcyNSwibG9uIjo0NC41Nzk4Mn0seyJsYXQiOjQwLjIwMDc4NywibG9uIjo0NC41Nzk4Mn1dLCJzZWFyY2hTZWdtZW50SWQiOiIyNTMiLCJydHdWZXJzaW9uIjoiIiwibWF4UmVsZXZhbmNlIjozMC4wMDcwODAwNzgxMjV9fQ%3D%3D,Work space,,,,,,,,
https://2gis.am/yerevan/firm/70000001084415201?stat=eyJwYXJlbnRUYWJJZCI6ImIzMzllZTg3LWZlN2UtNDE5Yi1iMDk0LWU2YjFhOTA2ZThiNyIsImZvcmtFdmVudE9yZGluYWwiOjQzLCJ1aUVsZW1lbnQiOnsibmFtZSI6InBsYWNlQ2FyZE1pbmkiLCJvd25lck5hbWUiOiJzZWFyY2hSZXN1bHRzTGlzdCIsInBvc2l0aW9uIjo0fSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDg0NDE1MjAxIiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJoeV9BTSIsInNlZ21lbnRJZCI6IjI1MyJ9fSwiYmVzdEtleXdvcmQiOiJDYWZlIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo0NC41MTUyNTMsImxhdCI6NDAuMTgwNDczfSwicmVsZXZhbmNlIjoyMS4yMDgzMjI1MjUwMjQ0MTQsImFkc1NlYXJjaCI6dHJ1ZSwibWFpblJ1YnJpYyI6IjE2MiIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDg0NDE1MjAwIiwiY29udGV4dFJ1YnJpYyI6IjE2MSIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo0fSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6Mzk4LCJzZWFyY2hIYXNoIjoiYTU1ODQ3ZjAtZjQ0Yi00MmMyLWI2NzMtMmYwMzQyZGM4Mjc1IiwidHlwb0NvcnJlY3RlZCI6dHJ1ZSwic2VhcmNoVHlwZSI6MiwiZmlyc3RSZXN1bHRDbGFzcyI6MiwiY29udGV4dFJ1YnJpY3MiOlsiMTYxIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTA4NDA4MDgzMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDkwMDg3OTQ2IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODQwMzI3NTUiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NDQxNTIwMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDk3NDg5NzQ1IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTUzOTE4ODAiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NjU1NjE4OCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg1Nzk3OTM0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9XSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NDAuMjAwNzg3LCJsb24iOjQ0LjQwNDAzOX0seyJsYXQiOjQwLjExMjcyNSwibG9uIjo0NC40MDQwMzl9LHsibGF0Ijo0MC4xMTI3MjUsImxvbiI6NDQuNTc5ODJ9LHsibGF0Ijo0MC4yMDA3ODcsImxvbiI6NDQuNTc5ODJ9XSwic2VhcmNoU2VnbWVudElkIjoiMjUzIiwicnR3VmVyc2lvbiI6IiIsIm1heFJlbGV2YW5jZSI6MzAuMDA3MDgwMDc4MTI1fX0%3D,Paul,,Զանգահարել,,,,,,
https://2gis.am/yerevan/firm/70000001097489746?stat=eyJwYXJlbnRUYWJJZCI6ImIzMzllZTg3LWZlN2UtNDE5Yi1iMDk0LWU2YjFhOTA2ZThiNyIsImZvcmtFdmVudE9yZGluYWwiOjQzLCJ1aUVsZW1lbnQiOnsibmFtZSI6InBsYWNlQ2FyZE1pbmkiLCJvd25lck5hbWUiOiJzZWFyY2hSZXN1bHRzTGlzdCIsInBvc2l0aW9uIjo1fSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDk3NDg5NzQ2IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJoeV9BTSIsInNlZ21lbnRJZCI6IjI1MyJ9fSwiYmVzdEtleXdvcmQiOiJDYWZlIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo0NC41MDg0MjEsImxhdCI6NDAuMTg1NjA3fSwicmVsZXZhbmNlIjoxMC4xNzk2NDc0NDU2Nzg3MTEsImFkc1NlYXJjaCI6dHJ1ZSwibWFpblJ1YnJpYyI6IjE2MSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDk3NDg5NzQ1IiwiY29udGV4dFJ1YnJpYyI6IjE2MSIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo1fSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6Mzk4LCJzZWFyY2hIYXNoIjoiYTU1ODQ3ZjAtZjQ0Yi00MmMyLWI2NzMtMmYwMzQyZGM4Mjc1IiwidHlwb0NvcnJlY3RlZCI6dHJ1ZSwic2VhcmNoVHlwZSI6MiwiZmlyc3RSZXN1bHRDbGFzcyI6MiwiY29udGV4dFJ1YnJpY3MiOlsiMTYxIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTA4NDA4MDgzMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDkwMDg3OTQ2IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODQwMzI3NTUiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NDQxNTIwMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDk3NDg5NzQ1IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTUzOTE4ODAiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NjU1NjE4OCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg1Nzk3OTM0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9XSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NDAuMjAwNzg3LCJsb24iOjQ0LjQwNDAzOX0seyJsYXQiOjQwLjExMjcyNSwibG9uIjo0NC40MDQwMzl9LHsibGF0Ijo0MC4xMTI3MjUsImxvbiI6NDQuNTc5ODJ9LHsibGF0Ijo0MC4yMDA3ODcsImxvbiI6NDQuNTc5ODJ9XSwic2VhcmNoU2VnbWVudElkIjoiMjUzIiwicnR3VmVyc2lvbiI6IiIsIm1heFJlbGV2YW5jZSI6MzAuMDA3MDgwMDc4MTI1fX0%3D,Cocao,,,,,,,,
https://2gis.am/yerevan/firm/70000001094734178?stat=eyJwYXJlbnRUYWJJZCI6ImIzMzllZTg3LWZlN2UtNDE5Yi1iMDk0LWU2YjFhOTA2ZThiNyIsImZvcmtFdmVudE9yZGluYWwiOjQzLCJ1aUVsZW1lbnQiOnsibmFtZSI6InBsYWNlQ2FyZE1pbmkiLCJvd25lck5hbWUiOiJzZWFyY2hSZXN1bHRzTGlzdCIsInBvc2l0aW9uIjo2fSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDk0NzM0MTc4IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJoeV9BTSIsInNlZ21lbnRJZCI6IjI1MyJ9fSwiYmVzdEtleXdvcmQiOiJDYWZlIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo0NC41MDk5OTMsImxhdCI6NDAuMTg0NDg3fSwicmVsZXZhbmNlIjoxMy41MDY2MDQxOTQ2NDExMTMsImFkc1NlYXJjaCI6dHJ1ZSwibWFpblJ1YnJpYyI6IjE2MSIsImlzRGVsZXRlZCI6ZmFsc2UsIm9yZyI6IjcwMDAwMDAxMDk1MzkxODgwIiwiY29udGV4dFJ1YnJpYyI6IjE2MSIsImhhc01vZGVsIjpmYWxzZSwicmVzdWx0Q2xhc3MiOjIsInBvc2l0aW9uIjo2fSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6Mzk4LCJzZWFyY2hIYXNoIjoiYTU1ODQ3ZjAtZjQ0Yi00MmMyLWI2NzMtMmYwMzQyZGM4Mjc1IiwidHlwb0NvcnJlY3RlZCI6dHJ1ZSwic2VhcmNoVHlwZSI6MiwiZmlyc3RSZXN1bHRDbGFzcyI6MiwiY29udGV4dFJ1YnJpY3MiOlsiMTYxIl0sImhhc0dlb1Jlc3RyaWN0aW9uIjpmYWxzZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsImFkdmVydGlzZXJzIjpbeyJvcmciOiI3MDAwMDAwMTA4NDA4MDgzMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDkwMDg3OTQ2IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODQwMzI3NTUiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NDQxNTIwMCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDk3NDg5NzQ1IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTUzOTE4ODAiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NjU1NjE4OCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg1Nzk3OTM0IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9XSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NDAuMjAwNzg3LCJsb24iOjQ0LjQwNDAzOX0seyJsYXQiOjQwLjExMjcyNSwibG9uIjo0NC40MDQwMzl9LHsibGF0Ijo0MC4xMTI3MjUsImxvbiI6NDQuNTc5ODJ9LHsibGF0Ijo0MC4yMDA3ODcsImxvbiI6NDQuNTc5ODJ9XSwic2VhcmNoU2VnbWVudElkIjoiMjUzIiwicnR3VmVyc2lvbiI6IiIsIm1heFJlbGV2YW5jZSI6MzAuMDA3MDgwMDc4MTI1fX0%3D,Mamma Mia,,Ամրագրել սեղան,,,,,,
https://2gis.am/yerevan/firm/70000001086556189?stat=eyJwYXJlbnRUYWJJZCI6ImIzMzllZTg3LWZlN2UtNDE5Yi1iMDk0LWU2YjFhOTA2ZThiNyIsImZvcmtFdmVudE9yZGluYWwiOjQzLCJ1aUVsZW1lbnQiOnsibmFtZSI6InBsYWNlQ2FyZE1pbmkiLCJvd25lck5hbWUiOiJzZWFyY2hSZXN1bHRzTGlzdCIsInBvc2l0aW9uIjo3fSwicGxhY2VJdGVtIjp7ImVudGl0eSI6eyJpZCI6IjcwMDAwMDAxMDg2NTU2MTg5IiwidHlwZSI6ImJyYW5jaCIsInNlZ21lbnRJbmZvIjp7ImJhc2VMb2NhbGUiOiJoeV9BTSIsInNlZ21lbnRJZCI6IjI1MyJ9fSwiYmVzdEtleXdvcmQiOiJDYWZlIiwiZ2VvUG9zaXRpb24iOnsibG9uIjo0NC41MDk0ODMsImxhdCI6NDAuMTg3MzM4fSwicmVsZXZhbmNlIjo4LjE3NTgxNzQ4OTYyNDAyMywiYWRzU2VhcmNoIjp0cnVlLCJtYWluUnVicmljIjoiMTU5IiwiaXNEZWxldGVkIjpmYWxzZSwib3JnIjoiNzAwMDAwMDEwODY1NTYxODgiLCJjb250ZXh0UnVicmljIjoiMTYxIiwiaGFzTW9kZWwiOmZhbHNlLCJyZXN1bHRDbGFzcyI6MiwicG9zaXRpb24iOjd9LCJzZWFyY2hSZXN1bHRzTGlzdCI6eyJzaXplIjozOTgsInNlYXJjaEhhc2giOiJhNTU4NDdmMC1mNDRiLTQyYzItYjY3My0yZjAzNDJkYzgyNzUiLCJ0eXBvQ29ycmVjdGVkIjp0cnVlLCJzZWFyY2hUeXBlIjoyLCJmaXJzdFJlc3VsdENsYXNzIjoyLCJjb250ZXh0UnVicmljcyI6WyIxNjEiXSwiaGFzR2VvUmVzdHJpY3Rpb24iOmZhbHNlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwiYWR2ZXJ0aXNlcnMiOlt7Im9yZyI6IjcwMDAwMDAxMDg0MDgwODMwIiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTAwODc5NDYiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA4NDAzMjc1NSIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg0NDE1MjAwIiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwOTc0ODk3NDUiLCJjb250ZXh0UnVicmljIjoiMTYxIn0seyJvcmciOiI3MDAwMDAwMTA5NTM5MTg4MCIsImNvbnRleHRSdWJyaWMiOiIxNjEifSx7Im9yZyI6IjcwMDAwMDAxMDg2NTU2MTg4IiwiY29udGV4dFJ1YnJpYyI6IjE2MSJ9LHsib3JnIjoiNzAwMDAwMDEwODU3OTc5MzQiLCJjb250ZXh0UnVicmljIjoiMTYxIn1dLCJvdXR2aWV3cG9ydCI6W3sibGF0Ijo0MC4yMDA3ODcsImxvbiI6NDQuNDA0MDM5fSx7ImxhdCI6NDAuMTEyNzI1LCJsb24iOjQ0LjQwNDAzOX0seyJsYXQiOjQwLjExMjcyNSwibG9uIjo0NC41Nzk4Mn0seyJsYXQiOjQwLjIwMDc4NywibG9uIjo0NC41Nzk4Mn1dLCJzZWFyY2hTZWdtZW50SWQiOiIyNTMiLCJydHdWZXJzaW9uIjoiIiwibWF4UmVsZXZhbmNlIjozMC4wMDcwODAwNzgxMjV9fQ%3D%3D,Boss,,Ամրագրել սեղան,,,,,,
